Log start on,2023-04-16 17:18:01
Feature,MEMS Sensor Fusion (Compact)
Nodes,TileBOX @323356, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,qi,qj,qk,qs,
16/04/2023 17:18:06.375,4573,TileBOX @323356,69985,,0.8955,0.0669,0.4249,0.11429849,
16/04/2023 17:18:06.386,4584,TileBOX @323356,69985,,0.8938,0.0663,0.4294,0.1110923,
16/04/2023 17:18:06.409,4607,TileBOX @323356,69992,E3226702DE10CF2251020C11BE2250023711,0.8931,0.0615,0.4318,0.11017642,
16/04/2023 17:18:06.420,4618,TileBOX @323356,69992,,0.8911,0.0593,0.4364,0.10945018,
16/04/2023 17:18:06.429,4627,TileBOX @323356,69992,,0.8894,0.0592,0.4407,0.10604953,
16/04/2023 17:18:06.498,4696,TileBOX @323356,70000,A52224026C1193221002961186221702BA11,0.8869,0.0548,0.446,0.10718802,
16/04/2023 17:18:06.508,4706,TileBOX @323356,70000,,0.8851,0.0528,0.4502,0.10549926,
16/04/2023 17:18:06.518,4716,TileBOX @323356,70000,,0.8838,0.0535,0.4538,0.100502945,
16/04/2023 17:18:06.550,4748,TileBOX @323356,70007,7122FA01E7116622F80101124E22D6013412,0.8817,0.0506,0.4583,0.10002945,
16/04/2023 17:18:06.561,4759,TileBOX @323356,70007,,0.8806,0.0504,0.4609,0.09785046,
16/04/2023 17:18:06.571,4769,TileBOX @323356,70007,,0.8782,0.047,0.466,0.096952416,
16/04/2023 17:18:06.589,4787,TileBOX @323356,70015,3B22B3015C122E22C3017A121722C701B012,0.8763,0.0435,0.47,0.096467994,
16/04/2023 17:18:06.599,4797,TileBOX @323356,70015,,0.875,0.0451,0.473,0.09280106,
16/04/2023 17:18:06.609,4807,TileBOX @323356,70015,,0.8727,0.0455,0.4784,0.086359546,
16/04/2023 17:18:06.726,4924,TileBOX @323356,70022,1F220502AF120C221902DF12EB21F0012313,0.8735,0.0517,0.4783,0.0745249,
16/04/2023 17:18:06.730,4928,TileBOX @323356,70030,DA21ED014D13C021F9018213A521F501B613,0.8666,0.0493,0.4941,0.049387664,
16/04/2023 17:18:06.737,4935,TileBOX @323356,70022,,0.8716,0.0537,0.4831,0.06359383,
16/04/2023 17:18:06.740,4938,TileBOX @323356,70030,,0.864,0.0505,0.4994,0.039413404,
16/04/2023 17:18:06.747,4945,TileBOX @323356,70022,,0.8683,0.0496,0.4899,0.059940375,
16/04/2023 17:18:06.750,4948,TileBOX @323356,70030,,0.8613,0.0501,0.5046,0.032111686,
16/04/2023 17:18:06.814,5012,TileBOX @323356,70037,8621D601F0135B21E9013A144121F2016514,0.8582,0.047,0.5104,0.027849158,
16/04/2023 17:18:06.824,5022,TileBOX @323356,70037,,0.8539,0.0489,0.5178,0.018622026,
16/04/2023 17:18:06.840,5038,TileBOX @323356,70037,,0.8513,0.0498,0.5221,0.014828403,
16/04/2023 17:18:06.858,5056,TileBOX @323356,70045,1521F201AD141DDF14FE04EB4FDF27FEB5EA,0.8469,0.0498,0.5293,0.011043147,
16/04/2023 17:18:06.868,5066,TileBOX @323356,70045,,-0.8419,-0.0492,-0.5372,0.014139094,
16/04/2023 17:18:06.884,5082,TileBOX @323356,70045,,-0.8369,-0.0473,-0.5451,0.015071605,
16/04/2023 17:18:06.903,5101,TileBOX @323356,70052,7CDF22FE71EAB0DF3FFE22EAE0DF5FFED9E9,-0.8324,-0.0478,-0.5519,0.015223103,
16/04/2023 17:18:06.914,5112,TileBOX @323356,70052,,-0.8272,-0.0449,-0.5598,0.0186572,
16/04/2023 17:18:06.924,5122,TileBOX @323356,70052,,-0.8224,-0.0417,-0.5671,0.017803863,
16/04/2023 17:18:06.995,5193,TileBOX @323356,70060,10E079FE94E936E080FE5FE94DE075FE44E9,-0.8176,-0.0391,-0.574,0.022921931,
16/04/2023 17:18:07.005,5203,TileBOX @323356,70060,,-0.8138,-0.0384,-0.5793,0.025816645,
16/04/2023 17:18:07.017,5215,TileBOX @323356,70060,,-0.8115,-0.0395,-0.582,0.034401312,
16/04/2023 17:18:07.038,5236,TileBOX @323356,70067,74E082FE10E99BE082FEDCE8A6E057FED9E8,-0.8076,-0.0382,-0.5872,0.038976192,
16/04/2023 17:18:07.049,5247,TileBOX @323356,70067,,-0.8037,-0.0382,-0.5924,0.040857647,
16/04/2023 17:18:07.059,5257,TileBOX @323356,70067,,-0.8026,-0.0425,-0.5927,0.052283727,
16/04/2023 17:18:07.176,5374,TileBOX @323356,70075,BCE02BFEC5E8F7E069FE73E829E1B4FE31E8,-0.8004,-0.0469,-0.5947,0.059094135,
16/04/2023 17:18:07.178,5376,TileBOX @323356,70082,3EE166FE22E870E163FEE9E7A3E1C2FEA6E7,-0.7874,-0.041,-0.611,0.07070517,
16/04/2023 17:18:07.186,5384,TileBOX @323356,70075,,-0.7945,-0.0407,-0.6029,0.060206782,
16/04/2023 17:18:07.188,5386,TileBOX @323356,70082,,-0.7824,-0.0413,-0.6167,0.07632587,
16/04/2023 17:18:07.198,5396,TileBOX @323356,70082,,-0.7773,-0.0318,-0.6234,0.07852338,
16/04/2023 17:18:07.197,5395,TileBOX @323356,70075,,-0.7895,-0.0332,-0.6095,0.064009555,
16/04/2023 17:18:07.224,5422,TileBOX @323356,70090,D6E1F9FE67E7F3E1CAFE4CE70DE2C1FE2EE7,-0.7722,-0.0263,-0.6297,0.08058157,
16/04/2023 17:18:07.234,5432,TileBOX @323356,70090,,-0.7693,-0.031,-0.6324,0.08536268,
16/04/2023 17:18:07.244,5442,TileBOX @323356,70090,,-0.7667,-0.0319,-0.6354,0.08614117,
16/04/2023 17:18:07.309,5507,TileBOX @323356,70097,42E221FFEDE654E24EFFD6E65FE241FFCCE6,-0.7614,-0.0223,-0.6419,0.08796113,
16/04/2023 17:18:07.320,5518,TileBOX @323356,70097,,-0.7596,-0.0178,-0.6442,0.087734506,
16/04/2023 17:18:07.330,5528,TileBOX @323356,70097,,-0.7585,-0.0191,-0.6452,0.08960992,
16/04/2023 17:18:07.353,5551,TileBOX @323356,70105,5FE252FFCDE66DE27BFFBBE666E27DFFC3E6,-0.7585,-0.0174,-0.6451,0.0906699,
16/04/2023 17:18:07.374,5572,TileBOX @323356,70105,,-0.7578,-0.0131,-0.6461,0.09012427,
16/04/2023 17:18:07.371,5569,TileBOX @323356,70105,,-0.7571,-0.0133,-0.6469,0.09023894,
16/04/2023 17:18:07.444,5642,TileBOX @323356,70112,5FE270FFCAE64FE271FFD9E643E267FFE7E6,-0.7585,-0.0144,-0.6454,0.08904676,
16/04/2023 17:18:07.454,5652,TileBOX @323356,70112,,-0.7601,-0.0143,-0.6439,0.08623419,
16/04/2023 17:18:07.466,5664,TileBOX @323356,70112,,-0.7613,-0.0153,-0.6425,0.08591808,
16/04/2023 17:18:07.490,5688,TileBOX @323356,70120,21E24BFF0CE70FE260FF1EE7E4E153FF4DE7,-0.7647,-0.0181,-0.6388,0.08270928,
16/04/2023 17:18:07.501,5699,TileBOX @323356,70120,,-0.7665,-0.016,-0.637,0.080328576,
16/04/2023 17:18:07.512,5710,TileBOX @323356,70120,,-0.7708,-0.0173,-0.6323,0.07592656,
16/04/2023 17:18:07.551,5749,TileBOX @323356,70127,BBE133FF7CE77EE124FFC2E753E127FFF2E7,-0.7749,-0.0205,-0.6276,0.07230438,
16/04/2023 17:18:07.561,5759,TileBOX @323356,70127,,-0.781,-0.022,-0.6206,0.06641253,
16/04/2023 17:18:07.571,5769,TileBOX @323356,70127,,-0.7853,-0.0217,-0.6158,0.060194403,
16/04/2023 17:18:07.622,5820,TileBOX @323356,70135,09E11AFF4CE8C8E0FAFE9DE87AE0EFFE01E9,-0.7927,-0.023,-0.6068,0.05377249,
16/04/2023 17:18:07.632,5830,TileBOX @323356,70135,,-0.7992,-0.0262,-0.5987,0.046381578,
16/04/2023 17:18:07.643,5841,TileBOX @323356,70135,,-0.807,-0.0273,-0.5887,0.037921257,
16/04/2023 17:18:07.669,5867,TileBOX @323356,70142,48E0FEFE3EE920E04EFF70E919208C004016,-0.812,-0.0258,-0.5826,0.023824673,
16/04/2023 17:18:07.680,5878,TileBOX @323356,70142,,-0.816,-0.0178,-0.5776,0.014331699,
16/04/2023 17:18:07.689,5887,TileBOX @323356,70142,,0.8217,0.014,0.5696,0.013001491,
16/04/2023 17:18:07.759,5957,TileBOX @323356,70150,2320F0FF2916352091FF0116FC1F01FF4216,0.8227,-0.0016,0.5673,0.036506984,
16/04/2023 17:18:07.771,5969,TileBOX @323356,70150,,0.8245,-0.0111,0.5633,0.05262689,
16/04/2023 17:18:07.780,5978,TileBOX @323356,70150,,0.8188,-0.0255,0.5698,0.0651485,
16/04/2023 17:18:07.804,6002,TileBOX @323356,70157,172019FF1316112090FF2B16C91FEDFE7A16,0.8215,-0.0231,0.5651,0.0725681,
16/04/2023 17:18:07.815,6013,TileBOX @323356,70157,,0.8209,-0.0112,0.5675,0.06278118,
16/04/2023 17:18:07.827,6025,TileBOX @323356,70157,,0.8137,-0.0275,0.5754,0.07778744,
16/04/2023 17:18:07.893,6091,TileBOX @323356,70165,B71F47FFA116B21FAFFFB416901FCEFFE716,0.8119,-0.0185,0.5793,0.069911234,
16/04/2023 17:18:07.904,6102,TileBOX @323356,70165,,0.8114,-0.0081,0.5812,0.06140804,
16/04/2023 17:18:07.913,6111,TileBOX @323356,70165,,0.808,-0.005,0.5863,0.05799355,
16/04/2023 17:18:07.938,6136,TileBOX @323356,70172,7A1F0D000C175E1F220034173F1F4F006017,0.8058,0.0013,0.59,0.050839905,
16/04/2023 17:18:07.948,6146,TileBOX @323356,70172,,0.803,0.0034,0.594,0.048410077,
16/04/2023 17:18:07.959,6157,TileBOX @323356,70172,,0.7999,0.0079,0.5984,0.04488869,
16/04/2023 17:18:07.985,6183,TileBOX @323356,70180,231F76008717081F9A00AE17F41ED700CA17,0.7971,0.0118,0.6023,0.041558444,
16/04/2023 17:18:07.996,6194,TileBOX @323356,70180,,0.7944,0.0154,0.6062,0.034829207,
16/04/2023 17:18:08.005,6203,TileBOX @323356,70180,,0.7924,0.0215,0.609,0.027550055,
16/04/2023 17:18:08.074,6272,TileBOX @323356,70187,D31EDD00F517B71EF8001A18A51E34013018,0.7891,0.0221,0.6133,0.026378488,
16/04/2023 17:18:08.087,6285,TileBOX @323356,70187,,0.7863,0.0248,0.617,0.020694429,
16/04/2023 17:18:08.095,6293,TileBOX @323356,70187,,0.7845,0.0308,0.6192,0.014227346,
16/04/2023 17:18:08.120,6318,TileBOX @323356,70195,871E3D0156189BE19DFE82E7C3E15FFE56E7,0.7815,0.0317,0.623,0.011129172,
16/04/2023 17:18:08.133,6331,TileBOX @323356,70195,,-0.7781,-0.0355,-0.627,0.013083751,
16/04/2023 17:18:08.140,6338,TileBOX @323356,70195,,-0.7741,-0.0417,-0.6314,0.019086739,
16/04/2023 17:18:08.164,6362,TileBOX @323356,70202,E3E147FE32E70DE2EBFD0CE735E2B9FDE6E6,-0.7709,-0.0441,-0.635,0.023312554,
16/04/2023 17:18:08.175,6373,TileBOX @323356,70202,,-0.7667,-0.0533,-0.6388,0.0355625,
16/04/2023 17:18:08.184,6382,TileBOX @323356,70202,,-0.7627,-0.0583,-0.6426,0.044215746,
16/04/2023 17:18:08.256,6454,TileBOX @323356,70210,58E28AFDC7E682E256FDA5E6A0E259FD87E6,-0.7592,-0.063,-0.6457,0.0521336,
16/04/2023 17:18:08.267,6465,TileBOX @323356,70210,,-0.755,-0.0682,-0.6491,0.06318999,
16/04/2023 17:18:08.276,6474,TileBOX @323356,70210,,-0.752,-0.0679,-0.6521,0.06819963,
16/04/2023 17:18:08.298,6496,TileBOX @323356,70217,C5E233FD6AE6E2E226FD53E6F8E21CFD44E6,-0.7483,-0.0717,-0.655,0.076688915,
16/04/2023 17:18:08.309,6507,TileBOX @323356,70217,,-0.7454,-0.073,-0.6573,0.08370499,
16/04/2023 17:18:08.318,6516,TileBOX @323356,70217,,-0.7432,-0.074,-0.6588,0.09033467,
16/04/2023 17:18:08.389,6587,TileBOX @323356,70225,05E30AFD3DE616E316FD30E624E332FD23E6,-0.7419,-0.0758,-0.6595,0.094331846,
16/04/2023 17:18:08.401,6599,TileBOX @323356,70225,,-0.7402,-0.0746,-0.6608,0.09940931,
16/04/2023 17:18:08.419,6617,TileBOX @323356,70225,,-0.7388,-0.0718,-0.6621,0.10316437,
16/04/2023 17:18:08.435,6633,TileBOX @323356,70232,3EE31EFD0FE656E33CFDF2E565E378FDDBE5,-0.7362,-0.0738,-0.6641,0.10739801,
16/04/2023 17:18:08.445,6643,TileBOX @323356,70232,,-0.7338,-0.0708,-0.667,0.107869826,
16/04/2023 17:18:08.455,6653,TileBOX @323356,70232,,-0.7323,-0.0648,-0.6693,0.107587926,
16/04/2023 17:18:08.524,6722,TileBOX @323356,70240,69E3EBFDBFE58AE306FE9DE598E350FE83E5,-0.7319,-0.0533,-0.6721,0.09880851,
16/04/2023 17:18:08.534,6732,TileBOX @323356,70240,,-0.7286,-0.0506,-0.6755,0.101397455,
16/04/2023 17:18:08.544,6742,TileBOX @323356,70240,,-0.7272,-0.0432,-0.6781,0.097439334,
16/04/2023 17:18:08.569,6767,TileBOX @323356,70247,A7E39CFE65E5B9E39EFE4FE5C3E3C8FE3FE5,-0.7257,-0.0356,-0.6811,0.090525486,
16/04/2023 17:18:08.580,6778,TileBOX @323356,70247,,-0.7239,-0.0354,-0.6833,0.08841195,
16/04/2023 17:18:08.589,6787,TileBOX @323356,70247,,-0.7229,-0.0312,-0.6849,0.08575629,
16/04/2023 17:18:08.613,6811,TileBOX @323356,70255,C8E39EFE3CE5C6E3EBFE34E5B8E32BFF3AE5,-0.7224,-0.0354,-0.6852,0.085941665,
16/04/2023 17:18:08.625,6823,TileBOX @323356,70255,,-0.7226,-0.0277,-0.686,0.08053533,
16/04/2023 17:18:08.636,6834,TileBOX @323356,70255,,-0.724,-0.0213,-0.6854,0.07481427,
16/04/2023 17:18:08.704,6902,TileBOX @323356,70262,C1E3E9FE36E5C1E3F4FE35E5B1E346FF3EE5,-0.7231,-0.0279,-0.6858,0.077629045,
16/04/2023 17:18:08.715,6913,TileBOX @323356,70262,,-0.7231,-0.0268,-0.6859,0.07713221,
16/04/2023 17:18:08.726,6924,TileBOX @323356,70262,,-0.7247,-0.0186,-0.685,0.072381005,
16/04/2023 17:18:08.750,6948,TileBOX @323356,70270,AEE36CFF3FE5AEE368FF3FE5ADE37FFF3FE5,-0.725,-0.0148,-0.6849,0.0711895,
16/04/2023 17:18:08.761,6959,TileBOX @323356,70270,,-0.725,-0.0152,-0.6849,0.071104884,
16/04/2023 17:18:08.771,6969,TileBOX @323356,70270,,-0.7251,-0.0129,-0.6849,0.070537634,
16/04/2023 17:18:08.839,7037,TileBOX @323356,70277,ACE39EFF3EE5AEE3C7FF3CE5AEE3D2FF3DE5,-0.7252,-0.0098,-0.685,0.06902145,
16/04/2023 17:18:08.849,7047,TileBOX @323356,70277,,-0.725,-0.0057,-0.6852,0.06959507,
16/04/2023 17:18:08.861,7059,TileBOX @323356,70277,,-0.725,-0.0046,-0.6851,0.070652455,
16/04/2023 17:18:08.884,7082,TileBOX @323356,70285,AFE3E7FF3CE5B1E3FFFF3AE5B4E30C0039E5,-0.7249,-0.0025,-0.6852,0.07081425,
16/04/2023 17:18:08.895,7093,TileBOX @323356,70285,,-0.7247,-1.0E-4,-0.6854,0.070970215,
16/04/2023 17:18:08.908,7106,TileBOX @323356,70285,,-0.7244,0.0012,-0.6855,0.07302703,
16/04/2023 17:18:08.929,7127,TileBOX @323356,70292,B7E3200036E5BAE3340034E5BBE3460034E5,-0.7241,0.0032,-0.6858,0.07312531,
16/04/2023 17:18:08.939,7137,TileBOX @323356,70292,,-0.7238,0.0052,-0.686,0.074098185,
16/04/2023 17:18:08.950,7148,TileBOX @323356,70292,,-0.7237,0.007,-0.686,0.07492214,
16/04/2023 17:18:09.019,7217,TileBOX @323356,70300,BEE35E0032E5C2E365002FE5C3E36A002FE5,-0.7234,0.0094,-0.6862,0.0757206,
16/04/2023 17:18:09.030,7228,TileBOX @323356,70300,,-0.723,0.0101,-0.6865,0.07672544,
16/04/2023 17:18:09.039,7237,TileBOX @323356,70300,,-0.7229,0.0106,-0.6865,0.07759525,
16/04/2023 17:18:09.062,7260,TileBOX @323356,70307,C8E34E0029E5CBE3350024E5CEE311001FE5,-0.7224,0.0078,-0.6871,0.07727195,
16/04/2023 17:18:09.073,7271,TileBOX @323356,70307,,-0.7221,0.0053,-0.6876,0.075826794,
16/04/2023 17:18:09.082,7280,TileBOX @323356,70307,,-0.7218,0.0017,-0.6881,0.07429861,
16/04/2023 17:18:09.108,7306,TileBOX @323356,70315,D0E3EFFF1BE5D5E39FFF12E5D9E34EFF0BE5,-0.7216,-0.0017,-0.6885,0.0725147,
16/04/2023 17:18:09.118,7316,TileBOX @323356,70315,,-0.7211,-0.0097,-0.6894,0.068178646,
16/04/2023 17:18:09.128,7326,TileBOX @323356,70315,,-0.7207,-0.0178,-0.6901,0.06353381,
